,State,CTYNAME,Year,Deaths_Total,Population,Mortality_Rate
434,Arkansas,Saline County,2008,11,102599,0.00010721352059961598
435,Arkansas,Saline County,2009,5,105362,4.745543934245743e-05
436,Arkansas,Saline County,2010,5,107651,4.644638693556028e-05
437,Arkansas,Saline County,2011,10,109554,9.127918651988973e-05
438,Arkansas,Saline County,2012,11,111454,9.869542591562439e-05
439,Arkansas,Saline County,2013,5,113380,4.409948844593403e-05
440,Arkansas,Saline County,2014,13,114906,0.00011313595460637391
441,Arkansas,Saline County,2015,5,116428,4.2944996049060364e-05
442,Arkansas,Sebastian County,2003,5,117725,4.247186239116585e-05
443,Arkansas,Sebastian County,2004,5,118168,4.231263963171079e-05
444,Arkansas,Sebastian County,2005,5,119426,4.186693014921374e-05
445,Arkansas,Sebastian County,2006,5,121492,4.115497316695749e-05
446,Arkansas,Sebastian County,2007,28,122946,0.00022774226082995785
447,Arkansas,Sebastian County,2008,16,123762,0.00012928039301239475
448,Arkansas,Sebastian County,2009,16,125116,0.00012788132612935195
449,Arkansas,Sebastian County,2010,11,125782,8.745289469081426e-05
450,Arkansas,Sebastian County,2011,15,127067,0.00011804795895078974
451,Arkansas,Sebastian County,2012,22,127645,0.00017235301030200947
452,Arkansas,Sebastian County,2013,5,127266,3.928779092609181e-05
453,Arkansas,Sebastian County,2014,14,126852,0.00011036483461041213
454,Arkansas,Sebastian County,2015,15,127511,0.0001176369097568053
455,Arkansas,Washington County,2003,5,171424,2.916744446518574e-05
456,Arkansas,Washington County,2004,5,176837,2.8274625785327732e-05
457,Arkansas,Washington County,2005,5,183799,2.7203630052394192e-05
458,Arkansas,Washington County,2006,10,190314,5.25447418476833e-05
459,Arkansas,Washington County,2007,5,194526,2.5703504929932245e-05
460,Arkansas,Washington County,2008,5,197223,2.5352012696287957e-05
461,Arkansas,Washington County,2009,5,199774,2.5028281958613235e-05
462,Arkansas,Washington County,2010,10,204021,4.901456222643747e-05
463,Arkansas,Washington County,2011,13,208088,6.247356887470686e-05
464,Arkansas,Washington County,2012,10,211824,4.720900370118589e-05
465,Arkansas,Washington County,2013,12,216107,5.552804860555188e-05
466,Arkansas,Washington County,2014,17,220075,7.724639327501988e-05
467,Arkansas,Washington County,2015,16,224600,7.123775601068566e-05
468,Arizona,Cochise County,2003,11,120638,9.118188298877634e-05
469,Arizona,Cochise County,2004,5,123234,4.057321842997874e-05
470,Arizona,Cochise County,2005,10,125786,7.950010335013435e-05
471,Arizona,Cochise County,2006,13,127241,0.00010216832624704301
472,Arizona,Cochise County,2007,13,128206,0.00010139931048468871
473,Arizona,Cochise County,2008,12,129023,9.300667322880416e-05
474,Arizona,Cochise County,2009,14,130081,0.00010762524888338805
475,Arizona,Cochise County,2010,20,131823,0.00015171859235490014
476,Arizona,Cochise County,2011,5,133124,3.755896757909919e-05
477,Arizona,Cochise County,2012,15,132085,0.00011356323579513192
478,Arizona,Cochise County,2013,11,129664,8.483464955577493e-05
479,Arizona,Cochise County,2014,16,127437,0.00012555223365270682
480,Arizona,Cochise County,2015,28,126594,0.0002211795187765613
481,Arizona,Coconino County,2003,11,122882,8.951677218795267e-05
482,Arizona,Coconino County,2004,5,125117,3.996259501106964e-05
483,Arizona,Coconino County,2005,5,127025,3.93623302499508e-05
484,Arizona,Coconino County,2006,5,128695,3.885154823419713e-05
485,Arizona,Coconino County,2007,5,130442,3.833121233958387e-05
486,Arizona,Coconino County,2008,10,131853,7.584203620698809e-05
487,Arizona,Coconino County,2009,5,133477,3.745963724087296e-05
488,Arizona,Coconino County,2010,12,134624,8.913715236510577e-05
489,Arizona,Coconino County,2011,16,134309,0.00011912827881973657
490,Arizona,Coconino County,2012,5,136204,3.670964142022261e-05
491,Arizona,Coconino County,2013,23,136788,0.00016814340439219813
492,Arizona,Coconino County,2014,5,137675,3.631741420010895e-05
493,Arizona,Coconino County,2015,15,139100,0.00010783608914450036
494,Arizona,Gila County,2003,5,51337,9.739564057112804e-05
495,Arizona,Gila County,2004,5,51423,9.723275577076405e-05
496,Arizona,Gila County,2005,5,51655,9.679605072113058e-05
497,Arizona,Gila County,2006,5,52541,9.516377685997602e-05
498,Arizona,Gila County,2007,10,53252,0.00018778637422068654
499,Arizona,Gila County,2008,5,53437,9.356812695323465e-05
500,Arizona,Gila County,2009,5,53561,9.33515057597879e-05
501,Arizona,Gila County,2010,5,53565,9.334453467749463e-05
502,Arizona,Gila County,2011,5,53445,9.355412105903265e-05
503,Arizona,Gila County,2012,5,53009,9.432360542549378e-05
504,Arizona,Gila County,2013,12,53026,0.00022630407724512504
505,Arizona,Gila County,2014,15,53074,0.00028262426046651845
506,Arizona,Gila County,2015,12,53020,0.00022632968691059977
507,Arizona,Maricopa County,2003,415,3328468,0.00012468198582651238
508,Arizona,Maricopa County,2004,450,3417860,0.0001316613319445501
509,Arizona,Maricopa County,2005,505,3538988,0.0001426961605973233
510,Arizona,Maricopa County,2006,601,3642884,0.00016497917583980164
511,Arizona,Maricopa County,2007,597,3711954,0.00016083173444498503
512,Arizona,Maricopa County,2008,544,3771061,0.00014425648378533256
513,Arizona,Maricopa County,2009,597,3803779,0.00015694918132730634
514,Arizona,Maricopa County,2010,642,3825183,0.0001678351074968178
515,Arizona,Maricopa County,2011,655,3875371,0.00016901607613825875
516,Arizona,Maricopa County,2012,682,3948165,0.00017273847470913704
517,Arizona,Maricopa County,2013,770,4018657,0.00019160630031376152
518,Arizona,Maricopa County,2014,733,4094842,0.00017900568568946006
519,Arizona,Maricopa County,2015,763,4174423,0.00018277975183636158
520,Arizona,Mohave County,2003,11,172633,6.371898767906484e-05
521,Arizona,Mohave County,2004,10,180521,5.5395217176948944e-05
522,Arizona,Mohave County,2005,24,188773,0.00012713682571130404
523,Arizona,Mohave County,2006,15,196168,7.64650707556788e-05
524,Arizona,Mohave County,2007,19,199760,9.511413696435723e-05
525,Arizona,Mohave County,2008,26,200078,0.00012994931976529153
526,Arizona,Mohave County,2009,51,199696,0.00025538819004887426
527,Arizona,Mohave County,2010,67,200336,0.0003344381439182174
528,Arizona,Mohave County,2011,52,202888,0.00025629904183588977
529,Arizona,Mohave County,2012,65,203484,0.0003194354347270547
530,Arizona,Mohave County,2013,61,203322,0.0003000167222435349
531,Arizona,Mohave County,2014,56,203670,0.0002749545833947071
532,Arizona,Mohave County,2015,58,204890,0.0002830787251696032
533,Arizona,Navajo County,2003,5,101529,4.924701316865132e-05
534,Arizona,Navajo County,2004,12,102774,0.00011676104851421566
535,Arizona,Navajo County,2005,5,104184,4.799201412884896e-05
536,Arizona,Navajo County,2006,10,105624,9.467545254866319e-05
537,Arizona,Navajo County,2007,15,106927,0.00014028262272391444
538,Arizona,Navajo County,2008,5,107626,4.6457175775370265e-05
539,Arizona,Navajo County,2009,17,107571,0.00015803515817460097
540,Arizona,Navajo County,2010,13,107693,0.00012071350969886622
541,Arizona,Navajo County,2011,11,107560,0.00010226850130159911
542,Arizona,Navajo County,2012,17,107334,0.00015838410941546946
543,Arizona,Navajo County,2013,22,107164,0.00020529282221641595
544,Arizona,Navajo County,2014,18,107741,0.00016706731884797801
545,Arizona,Navajo County,2015,10,107695,9.28548214866057e-05
546,Arizona,Pima County,2003,159,885893,0.00017947991461722803
547,Arizona,Pima County,2004,165,901342,0.0001830603699816496
548,Arizona,Pima County,2005,173,920298,0.00018798258824858903
549,Arizona,Pima County,2006,190,940930,0.00020192787986353925
550,Arizona,Pima County,2007,156,955869,0.00016320227981030873
551,Arizona,Pima County,2008,116,967778,0.00011986219980202071
552,Arizona,Pima County,2009,173,975580,0.00017733040857746162
553,Arizona,Pima County,2010,204,981649,0.00020781358713756139
554,Arizona,Pima County,2011,184,988500,0.00018614061709661104
555,Arizona,Pima County,2012,213,993231,0.00021445162303633294
556,Arizona,Pima County,2013,209,997374,0.00020955027903273997
557,Arizona,Pima County,2014,222,1004521,0.00022100085513393947
558,Arizona,Pima County,2015,237,1009490,0.00023477201359102122
559,Arizona,Pinal County,2003,18,207920,8.65717583686033e-05
560,Arizona,Pinal County,2004,17,219472,7.745862797987898e-05
561,Arizona,Pinal County,2005,15,235708,6.363806065131434e-05
562,Arizona,Pinal County,2006,17,271328,6.265479419742895e-05
563,Arizona,Pinal County,2007,34,306174,0.00011104796618916041
564,Arizona,Pinal County,2008,23,335311,6.859303750846229e-05
565,Arizona,Pinal County,2009,43,349830,0.00012291684532487207
566,Arizona,Pinal County,2010,45,379106,0.00011870031073103564
567,Arizona,Pinal County,2011,33,378114,8.727526618956188e-05
568,Arizona,Pinal County,2012,38,382371,9.937992159447238e-05
569,Arizona,Pinal County,2013,41,385574,0.00010633497071898001
570,Arizona,Pinal County,2014,25,395563,6.320105773290222e-05
571,Arizona,Pinal County,2015,45,405922,0.00011085873640748716
572,Arizona,Yavapai County,2003,15,182090,8.23768466143116e-05
573,Arizona,Yavapai County,2004,48,187822,0.0002555611163761434
574,Arizona,Yavapai County,2005,15,195424,7.675618143114458e-05
575,Arizona,Yavapai County,2006,17,204082,8.329985006026989e-05
576,Arizona,Yavapai County,2007,30,208773,0.0001436967423948499
577,Arizona,Yavapai County,2008,32,211211,0.00015150726051199986
578,Arizona,Yavapai County,2009,39,211172,0.00018468357547402119
579,Arizona,Yavapai County,2010,33,210990,0.00015640551684913977
580,Arizona,Yavapai County,2011,44,211081,0.00020845078429607592
581,Arizona,Yavapai County,2012,66,212065,0.0003112253318557989
582,Arizona,Yavapai County,2013,65,214539,0.0003029752166272799
583,Arizona,Yavapai County,2014,52,217882,0.0002386612937277976
584,Arizona,Yavapai County,2015,56,221019,0.0002533718820553889
585,Arizona,Yuma County,2003,5,168003,2.9761373308809963e-05
586,Arizona,Yuma County,2004,5,172824,2.8931166967550803e-05
587,Arizona,Yuma County,2005,14,178816,7.829277022190408e-05
588,Arizona,Yuma County,2006,10,183848,5.439275923589052e-05
589,Arizona,Yuma County,2007,17,187357,9.073586788857636e-05
590,Arizona,Yuma County,2008,5,191202,2.6150354075794186e-05
591,Arizona,Yuma County,2009,19,193714,9.808274053501554e-05
592,Arizona,Yuma County,2010,22,197148,0.00011159129182137278
593,Arizona,Yuma County,2011,20,202881,9.857995573759988e-05
594,Arizona,Yuma County,2012,32,202520,0.00015800908552241754
595,Arizona,Yuma County,2013,22,202447,0.00010867041744258991
596,Arizona,Yuma County,2014,35,204064,0.00017151481888035128
597,Arizona,Yuma County,2015,24,205187,0.00011696647448425095
598,California,Alameda County,2003,124,1454163,8.527242131728012e-05
599,California,Alameda County,2004,154,1445721,0.00010652124441714549
600,California,Alameda County,2005,172,1441545,0.00011931642786038591
601,California,Alameda County,2006,182,1444484,0.00012599654963294852
602,California,Alameda County,2007,185,1455715,0.0001270853154635351
603,California,Alameda County,2008,157,1477208,0.00010628157984522153
604,California,Alameda County,2009,153,1498539,0.00010209944485929296
605,California,Alameda County,2010,131,1512997,8.658311946421572e-05
606,California,Alameda County,2011,167,1530893,0.00010908665726474678
607,California,Alameda County,2012,133,1553729,8.560051334563491e-05
608,California,Alameda County,2013,174,1579508,0.0001101608855415737
609,California,Alameda County,2014,165,1607638,0.00010263504594939905
610,California,Alameda County,2015,210,1634326,0.00012849333609084112
611,California,Amador County,2003,5,36994,0.00013515705249499919
612,California,Amador County,2004,5,37400,0.00013368983957219252
613,California,Amador County,2005,5,38040,0.00013144058885383806
614,California,Amador County,2006,5,38353,0.0001303678982087451
615,California,Amador County,2007,5,38756,0.00012901228196924346
616,California,Amador County,2008,5,38248,0.00013072578958376907
617,California,Amador County,2009,13,38238,0.0003399759401642345
618,California,Amador County,2010,5,37883,0.0001319853232320566
619,California,Amador County,2011,5,37539,0.00013319481073017397
620,California,Amador County,2012,5,37105,0.00013475272874275703
621,California,Amador County,2013,5,36624,0.00013652249890782
622,California,Amador County,2014,11,36734,0.0002994501007241248
623,California,Amador County,2015,5,37039,0.0001349928453791949
624,California,Butte County,2003,40,211481,0.00018914228701396343
625,California,Butte County,2004,31,213065,0.00014549550606622394
626,California,Butte County,2005,25,214752,0.00011641335121442408
627,California,Butte County,2006,62,216824,0.00028594620521713466
628,California,Butte County,2007,58,217469,0.0002667046797474583
629,California,Butte County,2008,58,219034,0.0002647990722901467
630,California,Butte County,2009,59,219777,0.00026845393285011626
631,California,Butte County,2010,84,219951,0.00038190324208573726
632,California,Butte County,2011,76,219983,0.00034548124173231566
633,California,Butte County,2012,67,220877,0.0003033362459649488
634,California,Butte County,2013,54,221649,0.00024362843955984462
635,California,Butte County,2014,70,223525,0.0003131640756067554
636,California,Butte County,2015,63,224643,0.0002804449726900015
637,California,Calaveras County,2003,5,43755,0.00011427265455376528
638,California,Calaveras County,2004,5,44530,0.00011228385358185493
639,California,Calaveras County,2005,5,45295,0.00011038745998454576
640,California,Calaveras County,2006,5,46045,0.0001085894233901618
641,California,Calaveras County,2007,5,46268,0.00010806604996974151
642,California,Calaveras County,2008,5,46265,0.00010807305738679347
643,California,Calaveras County,2009,5,45900,0.00010893246187363834
644,California,Calaveras County,2010,5,45467,0.00010996986825609783
645,California,Calaveras County,2011,10,45159,0.00022143980158993777
646,California,Calaveras County,2012,5,44816,0.00011156729739378794
647,California,Calaveras County,2013,5,44658,0.00011196202248197411
648,California,Calaveras County,2014,5,44677,0.000111914407860868
649,California,Calaveras County,2015,5,44972,0.00011118028995819621
650,California,Contra Costa County,2003,64,987531,6.480809210039989e-05
651,California,Contra Costa County,2004,102,992424,0.00010277865106043385
652,California,Contra Costa County,2005,103,999013,0.00010310176143853984
653,California,Contra Costa County,2006,74,1000834,7.393833542825284e-05
654,California,Contra Costa County,2007,100,1009152,9.909309994926433e-05
655,California,Contra Costa County,2008,111,1023344,0.00010846792476430213
656,California,Contra Costa County,2009,106,1037890,0.00010213028355606086
657,California,Contra Costa County,2010,91,1052516,8.64594932523591e-05
658,California,Contra Costa County,2011,122,1065361,0.00011451517372984369
659,California,Contra Costa County,2012,122,1077439,0.00011323146832442487
660,California,Contra Costa County,2013,140,1093253,0.00012805818964137304
661,California,Contra Costa County,2014,138,1108665,0.0001244740295761118
662,California,Contra Costa County,2015,122,1124148,0.0001085266352828987
663,California,El Dorado County,2003,10,168331,5.9406764054155204e-05
664,California,El Dorado County,2004,13,171653,7.573418466324504e-05
665,California,El Dorado County,2005,20,175003,0.00011428375513562625
666,California,El Dorado County,2006,25,176773,0.00014142431253641677
667,California,El Dorado County,2007,33,177694,0.0001857125170236474
668,California,El Dorado County,2008,28,179150,0.00015629360870778676
669,California,El Dorado County,2009,34,180455,0.00018841262364578426
670,California,El Dorado County,2010,35,181161,0.00019319831531069048
671,California,El Dorado County,2011,30,180963,0.00016577974503075214
672,California,El Dorado County,2012,30,180613,0.0001661010004816929
673,California,El Dorado County,2013,32,181529,0.0001762803739347432
674,California,El Dorado County,2014,47,183157,0.00025661044895908974
675,California,El Dorado County,2015,36,184627,0.0001949877320218603
676,California,Fresno County,2003,84,847193,9.91509608790441e-05
677,California,Fresno County,2004,96,861035,0.000111493725574454
678,California,Fresno County,2005,95,872470,0.00010888626543032998
679,California,Fresno County,2006,98,883862,0.00011087703736556159
680,California,Fresno County,2007,90,895933,0.00010045394019418863
681,California,Fresno County,2008,93,909630,0.00010223937205237294
682,California,Fresno County,2009,101,921478,0.00010960652343300654
683,California,Fresno County,2010,96,932011,0.00010300307614395109
684,California,Fresno County,2011,89,939251,9.475635373292124e-05
685,California,Fresno County,2012,67,944779,7.091605550081024e-05
686,California,Fresno County,2013,88,951143,9.252026246316274e-05
687,California,Fresno County,2014,128,960072,0.0001333233340832771
688,California,Fresno County,2015,152,968889,0.00015688071595404632
689,California,Humboldt County,2003,38,129754,0.0002928618770904943
690,California,Humboldt County,2004,25,130702,0.00019127480834264205
691,California,Humboldt County,2005,36,131497,0.0002737705042700594
692,California,Humboldt County,2006,36,132093,0.00027253525924916534
693,California,Humboldt County,2007,39,132001,0.0002954523071794911
694,California,Humboldt County,2008,43,132657,0.0003241442215638828
695,California,Humboldt County,2009,34,133744,0.0002542170116042589
696,California,Humboldt County,2010,39,135010,0.00028886749129694095
697,California,Humboldt County,2011,48,135257,0.000354879969243736
