STNAME,CTYNAME,Year,Population
New York,Cortland County,2012,49187
New York,Delaware County,2012,47322
New York,Dutchess County,2012,297270
New York,Erie County,2012,920431
New York,Essex County,2012,39119
New York,Franklin County,2012,51787
New York,Fulton County,2012,55045
New York,Genesee County,2012,59865
New York,Greene County,2012,48672
New York,Hamilton County,2012,4793
New York,Herkimer County,2012,64552
New York,Jefferson County,2012,120772
New York,Kings County,2012,2573998
New York,Lewis County,2012,27254
New York,Livingston County,2012,64869
New York,Madison County,2012,72496
New York,Monroe County,2012,748789
New York,Montgomery County,2012,49827
New York,Nassau County,2012,1350924
New York,New York County,2012,1624885
New York,Niagara County,2012,214767
New York,Oneida County,2012,233991
New York,Onondaga County,2012,467471
New York,Ontario County,2012,108795
New York,Orange County,2012,374026
New York,Orleans County,2012,42469
New York,Oswego County,2012,121572
New York,Otsego County,2012,61826
New York,Putnam County,2012,99644
New York,Queens County,2012,2280072
New York,Rensselaer County,2012,159636
New York,Richmond County,2012,470874
New York,Rockland County,2012,317775
New York,St. Lawrence County,2012,112595
New York,Saratoga County,2012,222531
New York,Schenectady County,2012,154885
New York,Schoharie County,2012,32071
New York,Schuyler County,2012,18576
New York,Seneca County,2012,35381
New York,Steuben County,2012,99094
New York,Suffolk County,2012,1500001
New York,Sullivan County,2012,76956
New York,Tioga County,2012,50378
New York,Tompkins County,2012,103133
New York,Ulster County,2012,181839
New York,Warren County,2012,65421
New York,Washington County,2012,63041
New York,Wayne County,2012,93017
New York,Westchester County,2012,961577
New York,Wyoming County,2012,41738
New York,Yates County,2012,25253
North Carolina,North Carolina,2012,9747021
North Carolina,Alamance County,2012,153822
North Carolina,Alexander County,2012,36976
North Carolina,Alleghany County,2012,10927
North Carolina,Anson County,2012,26321
North Carolina,Ashe County,2012,27147
North Carolina,Avery County,2012,17619
North Carolina,Beaufort County,2012,47507
North Carolina,Bertie County,2012,20589
North Carolina,Bladen County,2012,34911
North Carolina,Brunswick County,2012,112255
North Carolina,Buncombe County,2012,244243
North Carolina,Burke County,2012,89995
North Carolina,Cabarrus County,2012,184409
North Carolina,Caldwell County,2012,81919
North Carolina,Camden County,2012,10032
North Carolina,Carteret County,2012,67729
North Carolina,Caswell County,2012,23172
North Carolina,Catawba County,2012,154499
North Carolina,Chatham County,2012,65772
North Carolina,Cherokee County,2012,26978
North Carolina,Chowan County,2012,14727
North Carolina,Clay County,2012,10667
North Carolina,Cleveland County,2012,97440
North Carolina,Columbus County,2012,57572
North Carolina,Craven County,2012,105327
North Carolina,Cumberland County,2012,323143
North Carolina,Currituck County,2012,24032
North Carolina,Dare County,2012,34463
North Carolina,Davidson County,2012,163516
North Carolina,Davie County,2012,41325
North Carolina,Duplin County,2012,59595
North Carolina,Durham County,2012,282614
North Carolina,Edgecombe County,2012,55735
North Carolina,Forsyth County,2012,357919
North Carolina,Franklin County,2012,61586
North Carolina,Gaston County,2012,208161
North Carolina,Gates County,2012,11911
North Carolina,Graham County,2012,8705
North Carolina,Granville County,2012,57782
North Carolina,Greene County,2012,21383
North Carolina,Guilford County,2012,501029
North Carolina,Halifax County,2012,53927
North Carolina,Harnett County,2012,122237
North Carolina,Haywood County,2012,58781
North Carolina,Henderson County,2012,108081
North Carolina,Hertford County,2012,24395
North Carolina,Hoke County,2012,50462
North Carolina,Hyde County,2012,5733
North Carolina,Iredell County,2012,162774
North Carolina,Jackson County,2012,40565
North Carolina,Johnston County,2012,174812
North Carolina,Jones County,2012,10277
North Carolina,Lee County,2012,59365
North Carolina,Lenoir County,2012,59142
North Carolina,Lincoln County,2012,78963
North Carolina,McDowell County,2012,44969
North Carolina,Macon County,2012,33836
North Carolina,Madison County,2012,20878
North Carolina,Martin County,2012,23892
North Carolina,Mecklenburg County,2012,968428
North Carolina,Mitchell County,2012,15375
North Carolina,Montgomery County,2012,27653
North Carolina,Moore County,2012,90347
North Carolina,Nash County,2012,95255
North Carolina,New Hanover County,2012,209219
North Carolina,Northampton County,2012,21303
North Carolina,Onslow County,2012,183769
North Carolina,Orange County,2012,137662
North Carolina,Pamlico County,2012,13033
North Carolina,Pasquotank County,2012,40517
North Carolina,Pender County,2012,53872
North Carolina,Perquimans County,2012,13536
North Carolina,Person County,2012,39173
North Carolina,Pitt County,2012,172924
North Carolina,Polk County,2012,20249
North Carolina,Randolph County,2012,142268
North Carolina,Richmond County,2012,46350
North Carolina,Robeson County,2012,135362
North Carolina,Rockingham County,2012,92718
North Carolina,Rowan County,2012,137841
North Carolina,Rutherford County,2012,67203
North Carolina,Sampson County,2012,63901
North Carolina,Scotland County,2012,36139
North Carolina,Stanly County,2012,60496
North Carolina,Stokes County,2012,46761
North Carolina,Surry County,2012,73524
North Carolina,Swain County,2012,14088
North Carolina,Transylvania County,2012,32815
North Carolina,Tyrrell County,2012,4137
North Carolina,Union County,2012,208347
North Carolina,Vance County,2012,45053
North Carolina,Wake County,2012,952576
North Carolina,Warren County,2012,20587
North Carolina,Washington County,2012,12717
North Carolina,Watauga County,2012,52050
North Carolina,Wayne County,2012,124516
North Carolina,Wilkes County,2012,69225
North Carolina,Wilson County,2012,81759
North Carolina,Yadkin County,2012,38115
North Carolina,Yancey County,2012,17615
North Dakota,North Dakota,2012,702265
North Dakota,Adams County,2012,2317
North Dakota,Barnes County,2012,11015
North Dakota,Benson County,2012,6768
North Dakota,Billings County,2012,917
North Dakota,Bottineau County,2012,6582
North Dakota,Bowman County,2012,3210
North Dakota,Burke County,2012,2161
North Dakota,Burleigh County,2012,85815
North Dakota,Cass County,2012,157509
North Dakota,Cavalier County,2012,3942
North Dakota,Dickey County,2012,5249
North Dakota,Divide County,2012,2233
North Dakota,Dunn County,2012,3979
North Dakota,Eddy County,2012,2374
North Dakota,Emmons County,2012,3482
North Dakota,Foster County,2012,3391
North Dakota,Golden Valley County,2012,1803
North Dakota,Grand Forks County,2012,67709
North Dakota,Grant County,2012,2337
North Dakota,Griggs County,2012,2355
North Dakota,Hettinger County,2012,2555
North Dakota,Kidder County,2012,2435
North Dakota,LaMoure County,2012,4097
North Dakota,Logan County,2012,1936
North Dakota,McHenry County,2012,5779
North Dakota,McIntosh County,2012,2757
North Dakota,McKenzie County,2012,7969
North Dakota,McLean County,2012,9372
North Dakota,Mercer County,2012,8504
North Dakota,Morton County,2012,28042
North Dakota,Mountrail County,2012,8741
North Dakota,Nelson County,2012,3082
North Dakota,Oliver County,2012,1835
North Dakota,Pembina County,2012,7261
North Dakota,Pierce County,2012,4458
North Dakota,Ramsey County,2012,11559
North Dakota,Ransom County,2012,5474
North Dakota,Renville County,2012,2552
North Dakota,Richland County,2012,16217
North Dakota,Rolette County,2012,14365
North Dakota,Sargent County,2012,3894
North Dakota,Sheridan County,2012,1273
North Dakota,Sioux County,2012,4355
North Dakota,Slope County,2012,762
North Dakota,Stark County,2012,26931
North Dakota,Steele County,2012,1995
North Dakota,Stutsman County,2012,20978
North Dakota,Towner County,2012,2319
North Dakota,Traill County,2012,8065
North Dakota,Walsh County,2012,11049
North Dakota,Ward County,2012,65534
North Dakota,Wells County,2012,4262
North Dakota,Williams County,2012,26710
Ohio,Ohio,2012,11551783
Ohio,Adams County,2012,28354
Ohio,Allen County,2012,105329
Ohio,Ashland County,2012,53238
Ohio,Ashtabula County,2012,100268
Ohio,Athens County,2012,64641
Ohio,Auglaize County,2012,45875
Ohio,Belmont County,2012,69638
Ohio,Brown County,2012,44399
Ohio,Butler County,2012,370802
Ohio,Carroll County,2012,28583
Ohio,Champaign County,2012,39578
Ohio,Clark County,2012,137193
Ohio,Clermont County,2012,199242
Ohio,Clinton County,2012,41844
Ohio,Columbiana County,2012,106441
Ohio,Coshocton County,2012,36821
Ohio,Crawford County,2012,42827
Ohio,Cuyahoga County,2012,1265798
Ohio,Darke County,2012,52498
Ohio,Defiance County,2012,38832
Ohio,Delaware County,2012,181127
Ohio,Erie County,2012,76464
Ohio,Fairfield County,2012,147490
Ohio,Fayette County,2012,28837
Ohio,Franklin County,2012,1197690
Ohio,Fulton County,2012,42461
Ohio,Gallia County,2012,30823
Ohio,Geauga County,2012,93859
Ohio,Greene County,2012,164389
Ohio,Guernsey County,2012,39826
Ohio,Hamilton County,2012,802316
Ohio,Hancock County,2012,75597
Ohio,Hardin County,2012,31638
Ohio,Harrison County,2012,15710
Ohio,Henry County,2012,28073
Ohio,Highland County,2012,43023
Ohio,Hocking County,2012,29299
Ohio,Holmes County,2012,43094
Ohio,Huron County,2012,59262
Ohio,Jackson County,2012,32905
Ohio,Jefferson County,2012,68338
Ohio,Knox County,2012,60805
Ohio,Lake County,2012,229338
Ohio,Lawrence County,2012,62118
Ohio,Licking County,2012,167727
Ohio,Logan County,2012,45447
Ohio,Lorain County,2012,301652
Ohio,Lucas County,2012,437131
Ohio,Madison County,2012,42949
Ohio,Mahoning County,2012,235845
Ohio,Marion County,2012,66236
Ohio,Medina County,2012,173674
Ohio,Meigs County,2012,23605
Ohio,Mercer County,2012,40841
Ohio,Miami County,2012,103125
Ohio,Monroe County,2012,14574
Ohio,Montgomery County,2012,534782
Ohio,Morgan County,2012,14959
Ohio,Morrow County,2012,34968
Ohio,Muskingum County,2012,85873
Ohio,Noble County,2012,14578
Ohio,Ottawa County,2012,41339
Ohio,Paulding County,2012,19278
Ohio,Perry County,2012,36009
Ohio,Pickaway County,2012,56361
Ohio,Pike County,2012,28490
Ohio,Portage County,2012,161482
Ohio,Preble County,2012,41856
Ohio,Putnam County,2012,34188
Ohio,Richland County,2012,122600
Ohio,Ross County,2012,77453
Ohio,Sandusky County,2012,60519
Ohio,Scioto County,2012,78605
Ohio,Seneca County,2012,56037
Ohio,Shelby County,2012,49125
Ohio,Stark County,2012,374807
Ohio,Summit County,2012,541192
Ohio,Trumbull County,2012,207399
Ohio,Tuscarawas County,2012,92501
Ohio,Union County,2012,52832
Ohio,Van Wert County,2012,28718
Ohio,Vinton County,2012,13235
Ohio,Warren County,2012,217749
Ohio,Washington County,2012,61509
Ohio,Wayne County,2012,115063
Ohio,Williams County,2012,37547
Ohio,Wood County,2012,128642
Ohio,Wyandot County,2012,22598
Oklahoma,Oklahoma,2012,3817679
Oklahoma,Adair County,2012,22258
Oklahoma,Alfalfa County,2012,5647
Oklahoma,Atoka County,2012,13974
Oklahoma,Beaver County,2012,5582
Oklahoma,Beckham County,2012,23128
Oklahoma,Blaine County,2012,9821
Oklahoma,Bryan County,2012,43441
Oklahoma,Caddo County,2012,29667
Oklahoma,Canadian County,2012,122564
Oklahoma,Carter County,2012,48098
Oklahoma,Cherokee County,2012,48062
Oklahoma,Choctaw County,2012,15164
Oklahoma,Cimarron County,2012,2394
Oklahoma,Cleveland County,2012,266293
Oklahoma,Coal County,2012,5906
Oklahoma,Comanche County,2012,126609
Oklahoma,Cotton County,2012,6145
Oklahoma,Craig County,2012,14723
Oklahoma,Creek County,2012,70866
Oklahoma,Custer County,2012,28525
Oklahoma,Delaware County,2012,41383
Oklahoma,Dewey County,2012,4785
Oklahoma,Ellis County,2012,4071
Oklahoma,Garfield County,2012,61303
Oklahoma,Garvin County,2012,27274
Oklahoma,Grady County,2012,53060
Oklahoma,Grant County,2012,4508
Oklahoma,Greer County,2012,6059
Oklahoma,Harmon County,2012,2910
Oklahoma,Harper County,2012,3694
Oklahoma,Haskell County,2012,12867
Oklahoma,Hughes County,2012,13793
Oklahoma,Jackson County,2012,26245
Oklahoma,Jefferson County,2012,6332
Oklahoma,Johnston County,2012,10981
Oklahoma,Kay County,2012,45691
Oklahoma,Kingfisher County,2012,14999
Oklahoma,Kiowa County,2012,9341
Oklahoma,Latimer County,2012,10944
Oklahoma,Le Flore County,2012,49958
Oklahoma,Lincoln County,2012,34213
Oklahoma,Logan County,2012,43675
Oklahoma,Love County,2012,9569
Oklahoma,McClain County,2012,35587
Oklahoma,McCurtain County,2012,33226
Oklahoma,McIntosh County,2012,20520
Oklahoma,Major County,2012,7669
Oklahoma,Marshall County,2012,15911
Oklahoma,Mayes County,2012,41114
Oklahoma,Murray County,2012,13629
Oklahoma,Muskogee County,2012,70536
Oklahoma,Noble County,2012,11512
Oklahoma,Nowata County,2012,10586
Oklahoma,Okfuskee County,2012,12294
Oklahoma,Oklahoma County,2012,742726
Oklahoma,Okmulgee County,2012,39617
Oklahoma,Osage County,2012,48013
Oklahoma,Ottawa County,2012,32219
Oklahoma,Pawnee County,2012,16462
Oklahoma,Payne County,2012,78509
Oklahoma,Pittsburg County,2012,45107
Oklahoma,Pontotoc County,2012,38036
Oklahoma,Pottawatomie County,2012,70685
Oklahoma,Pushmataha County,2012,11226
Oklahoma,Roger Mills County,2012,3781
Oklahoma,Rogers County,2012,88420
Oklahoma,Seminole County,2012,25474
Oklahoma,Sequoyah County,2012,41483
Oklahoma,Stephens County,2012,44864
Oklahoma,Texas County,2012,21501
Oklahoma,Tillman County,2012,7786
Oklahoma,Tulsa County,2012,614814
Oklahoma,Wagoner County,2012,75018
Oklahoma,Washington County,2012,51721
Oklahoma,Washita County,2012,11655
Oklahoma,Woods County,2012,8832
Oklahoma,Woodward County,2012,20624
Oregon,Oregon,2012,3899444
Oregon,Baker County,2012,15987
Oregon,Benton County,2012,86441
Oregon,Clackamas County,2012,383389
Oregon,Clatsop County,2012,37353
Oregon,Columbia County,2012,49225
Oregon,Coos County,2012,62759
Oregon,Crook County,2012,20651
Oregon,Curry County,2012,22237
Oregon,Deschutes County,2012,161749
Oregon,Douglas County,2012,107127
Oregon,Gilliam County,2012,1943
Oregon,Grant County,2012,7324
Oregon,Harney County,2012,7243
Oregon,Hood River County,2012,22619
Oregon,Jackson County,2012,206336
Oregon,Jefferson County,2012,21789
Oregon,Josephine County,2012,82791
Oregon,Klamath County,2012,66090
Oregon,Lake County,2012,7789
Oregon,Lane County,2012,354610
Oregon,Lincoln County,2012,46166
Oregon,Linn County,2012,118359
Oregon,Malheur County,2012,30608
Oregon,Marion County,2012,319945
Oregon,Morrow County,2012,11233
Oregon,Multnomah County,2012,759181
Oregon,Polk County,2012,76286
Oregon,Sherman County,2012,1732
Oregon,Tillamook County,2012,25338
Oregon,Umatilla County,2012,76944
Oregon,Union County,2012,25819
Oregon,Wallowa County,2012,6813
Oregon,Wasco County,2012,25470
Oregon,Washington County,2012,547932
Oregon,Wheeler County,2012,1424
Oregon,Yamhill County,2012,100742
Pennsylvania,Pennsylvania,2012,12772789
Pennsylvania,Adams County,2012,101572
Pennsylvania,Allegheny County,2012,1230881
Pennsylvania,Armstrong County,2012,68376
Pennsylvania,Beaver County,2012,170271
Pennsylvania,Bedford County,2012,49376
Pennsylvania,Berks County,2012,413516
Pennsylvania,Blair County,2012,127015
Pennsylvania,Bradford County,2012,62829
Pennsylvania,Bucks County,2012,626194
Pennsylvania,Butler County,2012,185109
Pennsylvania,Cambria County,2012,141540
Pennsylvania,Cameron County,2012,4948
Pennsylvania,Carbon County,2012,64951
Pennsylvania,Centre County,2012,155839
Pennsylvania,Chester County,2012,506428
Pennsylvania,Clarion County,2012,39424
Pennsylvania,Clearfield County,2012,81497
Pennsylvania,Clinton County,2012,39748
Pennsylvania,Columbia County,2012,66906
Pennsylvania,Crawford County,2012,87668
Pennsylvania,Cumberland County,2012,239187
Pennsylvania,Dauphin County,2012,269984
Pennsylvania,Delaware County,2012,560869
Pennsylvania,Elk County,2012,31630
Pennsylvania,Erie County,2012,281076
Pennsylvania,Fayette County,2012,135490
Pennsylvania,Forest County,2012,7661
Pennsylvania,Franklin County,2012,151618
Pennsylvania,Fulton County,2012,14762
Pennsylvania,Greene County,2012,38070
Pennsylvania,Huntingdon County,2012,46038
Pennsylvania,Indiana County,2012,88229
Pennsylvania,Jefferson County,2012,44851
Pennsylvania,Juniata County,2012,24908
Pennsylvania,Lackawanna County,2012,214477
Pennsylvania,Lancaster County,2012,526879
Pennsylvania,Lawrence County,2012,89736
Pennsylvania,Lebanon County,2012,135528
Pennsylvania,Lehigh County,2012,355336
Pennsylvania,Luzerne County,2012,321493
Pennsylvania,Lycoming County,2012,117314
Pennsylvania,McKean County,2012,43245
Pennsylvania,Mercer County,2012,115818
Pennsylvania,Mifflin County,2012,46837
Pennsylvania,Monroe County,2012,168579
Pennsylvania,Montgomery County,2012,809701
Pennsylvania,Montour County,2012,18489
Pennsylvania,Northampton County,2012,299290
Pennsylvania,Northumberland County,2012,94519
Pennsylvania,Perry County,2012,45742
Pennsylvania,Philadelphia County,2012,1550584
Pennsylvania,Pike County,2012,56797
Pennsylvania,Potter County,2012,17621
Pennsylvania,Schuylkill County,2012,147297
Pennsylvania,Snyder County,2012,39795
Pennsylvania,Somerset County,2012,77193
Pennsylvania,Sullivan County,2012,6453
Pennsylvania,Susquehanna County,2012,42783
Pennsylvania,Tioga County,2012,42621
Pennsylvania,Union County,2012,45135
Pennsylvania,Venango County,2012,54250
