Notes	State	State Code	County	County Code	Yearly July 1st Estimates	Yearly July 1st Estimates Code	Population
	Alabama	01	Jefferson County, AL	01073	2014	2014	660185
	Alabama	01	Jefferson County, AL	01073	2015	2015	660717
	Alabama	01	Lamar County, AL	01075	2003	2003	15258
	Alabama	01	Lamar County, AL	01075	2004	2004	15075
	Alabama	01	Lamar County, AL	01075	2005	2005	15009
	Alabama	01	Lamar County, AL	01075	2006	2006	14816
	Alabama	01	Lamar County, AL	01075	2007	2007	14901
	Alabama	01	Lamar County, AL	01075	2008	2008	14799
	Alabama	01	Lamar County, AL	01075	2009	2009	14689
	Alabama	01	Lamar County, AL	01075	2010	2010	14496
	Alabama	01	Lamar County, AL	01075	2011	2011	14292
	Alabama	01	Lamar County, AL	01075	2012	2012	14250
	Alabama	01	Lamar County, AL	01075	2013	2013	14214
	Alabama	01	Lamar County, AL	01075	2014	2014	14071
	Alabama	01	Lamar County, AL	01075	2015	2015	13931
	Alabama	01	Lauderdale County, AL	01077	2003	2003	88103
	Alabama	01	Lauderdale County, AL	01077	2004	2004	88732
	Alabama	01	Lauderdale County, AL	01077	2005	2005	89358
	Alabama	01	Lauderdale County, AL	01077	2006	2006	90294
	Alabama	01	Lauderdale County, AL	01077	2007	2007	91107
	Alabama	01	Lauderdale County, AL	01077	2008	2008	92202
	Alabama	01	Lauderdale County, AL	01077	2009	2009	92526
	Alabama	01	Lauderdale County, AL	01077	2010	2010	92738
	Alabama	01	Lauderdale County, AL	01077	2011	2011	92615
	Alabama	01	Lauderdale County, AL	01077	2012	2012	92687
	Alabama	01	Lauderdale County, AL	01077	2013	2013	92738
	Alabama	01	Lauderdale County, AL	01077	2014	2014	93049
	Alabama	01	Lauderdale County, AL	01077	2015	2015	92524
	Alabama	01	Lawrence County, AL	01079	2003	2003	34488
	Alabama	01	Lawrence County, AL	01079	2004	2004	34318
	Alabama	01	Lawrence County, AL	01079	2005	2005	34435
	Alabama	01	Lawrence County, AL	01079	2006	2006	34028
	Alabama	01	Lawrence County, AL	01079	2007	2007	34293
	Alabama	01	Lawrence County, AL	01079	2008	2008	34196
	Alabama	01	Lawrence County, AL	01079	2009	2009	34315
	Alabama	01	Lawrence County, AL	01079	2010	2010	34314
	Alabama	01	Lawrence County, AL	01079	2011	2011	34026
	Alabama	01	Lawrence County, AL	01079	2012	2012	33782
	Alabama	01	Lawrence County, AL	01079	2013	2013	33553
	Alabama	01	Lawrence County, AL	01079	2014	2014	33423
	Alabama	01	Lawrence County, AL	01079	2015	2015	33116
	Alabama	01	Lee County, AL	01081	2003	2003	120071
	Alabama	01	Lee County, AL	01081	2004	2004	122274
	Alabama	01	Lee County, AL	01081	2005	2005	126133
	Alabama	01	Lee County, AL	01081	2006	2006	129247
	Alabama	01	Lee County, AL	01081	2007	2007	131934
	Alabama	01	Lee County, AL	01081	2008	2008	134524
	Alabama	01	Lee County, AL	01081	2009	2009	138566
	Alabama	01	Lee County, AL	01081	2010	2010	140815
	Alabama	01	Lee County, AL	01081	2011	2011	144194
	Alabama	01	Lee County, AL	01081	2012	2012	148670
	Alabama	01	Lee County, AL	01081	2013	2013	151943
	Alabama	01	Lee County, AL	01081	2014	2014	154682
	Alabama	01	Lee County, AL	01081	2015	2015	157162
	Alabama	01	Limestone County, AL	01083	2003	2003	68578
	Alabama	01	Limestone County, AL	01083	2004	2004	69593
	Alabama	01	Limestone County, AL	01083	2005	2005	71303
	Alabama	01	Limestone County, AL	01083	2006	2006	73651
	Alabama	01	Limestone County, AL	01083	2007	2007	76063
	Alabama	01	Limestone County, AL	01083	2008	2008	78835
	Alabama	01	Limestone County, AL	01083	2009	2009	81326
	Alabama	01	Limestone County, AL	01083	2010	2010	83168
	Alabama	01	Limestone County, AL	01083	2011	2011	85553
	Alabama	01	Limestone County, AL	01083	2012	2012	87336
	Alabama	01	Limestone County, AL	01083	2013	2013	88931
	Alabama	01	Limestone County, AL	01083	2014	2014	90622
	Alabama	01	Limestone County, AL	01083	2015	2015	91596
	Alabama	01	Lowndes County, AL	01085	2003	2003	12996
	Alabama	01	Lowndes County, AL	01085	2004	2004	12623
	Alabama	01	Lowndes County, AL	01085	2005	2005	12397
	Alabama	01	Lowndes County, AL	01085	2006	2006	12124
	Alabama	01	Lowndes County, AL	01085	2007	2007	11973
	Alabama	01	Lowndes County, AL	01085	2008	2008	11813
	Alabama	01	Lowndes County, AL	01085	2009	2009	11486
	Alabama	01	Lowndes County, AL	01085	2010	2010	11294
	Alabama	01	Lowndes County, AL	01085	2011	2011	11144
	Alabama	01	Lowndes County, AL	01085	2012	2012	10857
	Alabama	01	Lowndes County, AL	01085	2013	2013	10666
	Alabama	01	Lowndes County, AL	01085	2014	2014	10497
	Alabama	01	Lowndes County, AL	01085	2015	2015	10350
	Alabama	01	Macon County, AL	01087	2003	2003	23110
	Alabama	01	Macon County, AL	01087	2004	2004	22685
	Alabama	01	Macon County, AL	01087	2005	2005	22388
	Alabama	01	Macon County, AL	01087	2006	2006	22227
	Alabama	01	Macon County, AL	01087	2007	2007	21942
	Alabama	01	Macon County, AL	01087	2008	2008	21597
	Alabama	01	Macon County, AL	01087	2009	2009	21190
	Alabama	01	Macon County, AL	01087	2010	2010	21515
	Alabama	01	Macon County, AL	01087	2011	2011	21299
	Alabama	01	Macon County, AL	01087	2012	2012	20625
	Alabama	01	Macon County, AL	01087	2013	2013	20043
	Alabama	01	Macon County, AL	01087	2014	2014	19670
	Alabama	01	Macon County, AL	01087	2015	2015	19331
	Alabama	01	Madison County, AL	01089	2003	2003	291342
	Alabama	01	Madison County, AL	01089	2004	2004	295655
	Alabama	01	Madison County, AL	01089	2005	2005	301474
	Alabama	01	Madison County, AL	01089	2006	2006	309170
	Alabama	01	Madison County, AL	01089	2007	2007	315859
	Alabama	01	Madison County, AL	01089	2008	2008	323526
	Alabama	01	Madison County, AL	01089	2009	2009	330856
	Alabama	01	Madison County, AL	01089	2010	2010	336114
	Alabama	01	Madison County, AL	01089	2011	2011	339623
	Alabama	01	Madison County, AL	01089	2012	2012	342823
	Alabama	01	Madison County, AL	01089	2013	2013	346764
	Alabama	01	Madison County, AL	01089	2014	2014	349973
	Alabama	01	Madison County, AL	01089	2015	2015	353194
	Alabama	01	Marengo County, AL	01091	2003	2003	22025
	Alabama	01	Marengo County, AL	01091	2004	2004	21777
	Alabama	01	Marengo County, AL	01091	2005	2005	21569
	Alabama	01	Marengo County, AL	01091	2006	2006	21531
	Alabama	01	Marengo County, AL	01091	2007	2007	21475
	Alabama	01	Marengo County, AL	01091	2008	2008	21331
	Alabama	01	Marengo County, AL	01091	2009	2009	21170
	Alabama	01	Marengo County, AL	01091	2010	2010	20955
	Alabama	01	Marengo County, AL	01091	2011	2011	20663
	Alabama	01	Marengo County, AL	01091	2012	2012	20378
	Alabama	01	Marengo County, AL	01091	2013	2013	20123
	Alabama	01	Marengo County, AL	01091	2014	2014	19990
	Alabama	01	Marengo County, AL	01091	2015	2015	19772
	Alabama	01	Marion County, AL	01093	2003	2003	30554
	Alabama	01	Marion County, AL	01093	2004	2004	30516
	Alabama	01	Marion County, AL	01093	2005	2005	30494
	Alabama	01	Marion County, AL	01093	2006	2006	30779
	Alabama	01	Marion County, AL	01093	2007	2007	30849
	Alabama	01	Marion County, AL	01093	2008	2008	30918
	Alabama	01	Marion County, AL	01093	2009	2009	30646
	Alabama	01	Marion County, AL	01093	2010	2010	30822
	Alabama	01	Marion County, AL	01093	2011	2011	30661
	Alabama	01	Marion County, AL	01093	2012	2012	30495
	Alabama	01	Marion County, AL	01093	2013	2013	30236
	Alabama	01	Marion County, AL	01093	2014	2014	30215
	Alabama	01	Marion County, AL	01093	2015	2015	30137
	Alabama	01	Marshall County, AL	01095	2003	2003	84348
	Alabama	01	Marshall County, AL	01095	2004	2004	85131
	Alabama	01	Marshall County, AL	01095	2005	2005	86516
	Alabama	01	Marshall County, AL	01095	2006	2006	88209
	Alabama	01	Marshall County, AL	01095	2007	2007	89605
	Alabama	01	Marshall County, AL	01095	2008	2008	91072
	Alabama	01	Marshall County, AL	01095	2009	2009	92213
	Alabama	01	Marshall County, AL	01095	2010	2010	93119
	Alabama	01	Marshall County, AL	01095	2011	2011	93899
	Alabama	01	Marshall County, AL	01095	2012	2012	94264
	Alabama	01	Marshall County, AL	01095	2013	2013	94358
	Alabama	01	Marshall County, AL	01095	2014	2014	94262
	Alabama	01	Marshall County, AL	01095	2015	2015	94588
	Alabama	01	Mobile County, AL	01097	2003	2003	398082
	Alabama	01	Mobile County, AL	01097	2004	2004	397959
	Alabama	01	Mobile County, AL	01097	2005	2005	398942
	Alabama	01	Mobile County, AL	01097	2006	2006	402916
	Alabama	01	Mobile County, AL	01097	2007	2007	405715
	Alabama	01	Mobile County, AL	01097	2008	2008	409196
	Alabama	01	Mobile County, AL	01097	2009	2009	411994
	Alabama	01	Mobile County, AL	01097	2010	2010	413328
	Alabama	01	Mobile County, AL	01097	2011	2011	413126
	Alabama	01	Mobile County, AL	01097	2012	2012	413893
	Alabama	01	Mobile County, AL	01097	2013	2013	414025
	Alabama	01	Mobile County, AL	01097	2014	2014	414298
	Alabama	01	Mobile County, AL	01097	2015	2015	414654
	Alabama	01	Monroe County, AL	01099	2003	2003	23853
	Alabama	01	Monroe County, AL	01099	2004	2004	23769
	Alabama	01	Monroe County, AL	01099	2005	2005	23683
	Alabama	01	Monroe County, AL	01099	2006	2006	23602
	Alabama	01	Monroe County, AL	01099	2007	2007	23437
	Alabama	01	Monroe County, AL	01099	2008	2008	23393
	Alabama	01	Monroe County, AL	01099	2009	2009	23218
	Alabama	01	Monroe County, AL	01099	2010	2010	23004
	Alabama	01	Monroe County, AL	01099	2011	2011	22799
	Alabama	01	Monroe County, AL	01099	2012	2012	22582
	Alabama	01	Monroe County, AL	01099	2013	2013	22174
	Alabama	01	Monroe County, AL	01099	2014	2014	21927
	Alabama	01	Monroe County, AL	01099	2015	2015	21720
	Alabama	01	Montgomery County, AL	01101	2003	2003	222680
	Alabama	01	Montgomery County, AL	01101	2004	2004	223002
	Alabama	01	Montgomery County, AL	01101	2005	2005	223608
	Alabama	01	Montgomery County, AL	01101	2006	2006	227291
	Alabama	01	Montgomery County, AL	01101	2007	2007	227888
	Alabama	01	Montgomery County, AL	01101	2008	2008	227461
	Alabama	01	Montgomery County, AL	01101	2009	2009	227607
	Alabama	01	Montgomery County, AL	01101	2010	2010	229498
	Alabama	01	Montgomery County, AL	01101	2011	2011	229218
	Alabama	01	Montgomery County, AL	01101	2012	2012	228923
	Alabama	01	Montgomery County, AL	01101	2013	2013	228261
	Alabama	01	Montgomery County, AL	01101	2014	2014	227647
	Alabama	01	Montgomery County, AL	01101	2015	2015	227420
	Alabama	01	Morgan County, AL	01103	2003	2003	112898
	Alabama	01	Morgan County, AL	01103	2004	2004	113006
	Alabama	01	Morgan County, AL	01103	2005	2005	113964
	Alabama	01	Morgan County, AL	01103	2006	2006	115491
	Alabama	01	Morgan County, AL	01103	2007	2007	116397
	Alabama	01	Morgan County, AL	01103	2008	2008	117694
	Alabama	01	Morgan County, AL	01103	2009	2009	118954
	Alabama	01	Morgan County, AL	01103	2010	2010	119642
	Alabama	01	Morgan County, AL	01103	2011	2011	120058
	Alabama	01	Morgan County, AL	01103	2012	2012	120148
	Alabama	01	Morgan County, AL	01103	2013	2013	119625
	Alabama	01	Morgan County, AL	01103	2014	2014	119496
	Alabama	01	Morgan County, AL	01103	2015	2015	119316
	Alabama	01	Perry County, AL	01105	2003	2003	11301
	Alabama	01	Perry County, AL	01105	2004	2004	11153
	Alabama	01	Perry County, AL	01105	2005	2005	10881
	Alabama	01	Perry County, AL	01105	2006	2006	10677
	Alabama	01	Perry County, AL	01105	2007	2007	10774
	Alabama	01	Perry County, AL	01105	2008	2008	10722
	Alabama	01	Perry County, AL	01105	2009	2009	10690
	Alabama	01	Perry County, AL	01105	2010	2010	10564
	Alabama	01	Perry County, AL	01105	2011	2011	10452
	Alabama	01	Perry County, AL	01105	2012	2012	10166
	Alabama	01	Perry County, AL	01105	2013	2013	10005
	Alabama	01	Perry County, AL	01105	2014	2014	9809
	Alabama	01	Perry County, AL	01105	2015	2015	9650
	Alabama	01	Pickens County, AL	01107	2003	2003	20527
	Alabama	01	Pickens County, AL	01107	2004	2004	20380
	Alabama	01	Pickens County, AL	01107	2005	2005	20192
	Alabama	01	Pickens County, AL	01107	2006	2006	20128
	Alabama	01	Pickens County, AL	01107	2007	2007	19989
	Alabama	01	Pickens County, AL	01107	2008	2008	19951
	Alabama	01	Pickens County, AL	01107	2009	2009	19814
	Alabama	01	Pickens County, AL	01107	2010	2010	19749
	Alabama	01	Pickens County, AL	01107	2011	2011	19357
	Alabama	01	Pickens County, AL	01107	2012	2012	19314
	Alabama	01	Pickens County, AL	01107	2013	2013	19309
	Alabama	01	Pickens County, AL	01107	2014	2014	20283
	Alabama	01	Pickens County, AL	01107	2015	2015	20788
	Alabama	01	Pike County, AL	01109	2003	2003	30050
	Alabama	01	Pike County, AL	01109	2004	2004	30593
	Alabama	01	Pike County, AL	01109	2005	2005	30772
	Alabama	01	Pike County, AL	01109	2006	2006	31309
	Alabama	01	Pike County, AL	01109	2007	2007	31761
	Alabama	01	Pike County, AL	01109	2008	2008	32149
	Alabama	01	Pike County, AL	01109	2009	2009	32560
	Alabama	01	Pike County, AL	01109	2010	2010	32972
	Alabama	01	Pike County, AL	01109	2011	2011	33031
	Alabama	01	Pike County, AL	01109	2012	2012	33225
	Alabama	01	Pike County, AL	01109	2013	2013	33728
	Alabama	01	Pike County, AL	01109	2014	2014	33217
	Alabama	01	Pike County, AL	01109	2015	2015	33518
	Alabama	01	Randolph County, AL	01111	2003	2003	22359
	Alabama	01	Randolph County, AL	01111	2004	2004	22525
	Alabama	01	Randolph County, AL	01111	2005	2005	22658
	Alabama	01	Randolph County, AL	01111	2006	2006	22695
	Alabama	01	Randolph County, AL	01111	2007	2007	22662
	Alabama	01	Randolph County, AL	01111	2008	2008	22946
	Alabama	01	Randolph County, AL	01111	2009	2009	22864
	Alabama	01	Randolph County, AL	01111	2010	2010	22937
	Alabama	01	Randolph County, AL	01111	2011	2011	22751
	Alabama	01	Randolph County, AL	01111	2012	2012	22541
	Alabama	01	Randolph County, AL	01111	2013	2013	22558
	Alabama	01	Randolph County, AL	01111	2014	2014	22362
	Alabama	01	Randolph County, AL	01111	2015	2015	22603
	Alabama	01	Russell County, AL	01113	2003	2003	49065
	Alabama	01	Russell County, AL	01113	2004	2004	49498
	Alabama	01	Russell County, AL	01113	2005	2005	49731
	Alabama	01	Russell County, AL	01113	2006	2006	50459
	Alabama	01	Russell County, AL	01113	2007	2007	51074
	Alabama	01	Russell County, AL	01113	2008	2008	51434
	Alabama	01	Russell County, AL	01113	2009	2009	52162
	Alabama	01	Russell County, AL	01113	2010	2010	53327
	Alabama	01	Russell County, AL	01113	2011	2011	54884
	Alabama	01	Russell County, AL	01113	2012	2012	57549
	Alabama	01	Russell County, AL	01113	2013	2013	59219
	Alabama	01	Russell County, AL	01113	2014	2014	59310
	Alabama	01	Russell County, AL	01113	2015	2015	58946
	Alabama	01	St. Clair County, AL	01115	2003	2003	68629
	Alabama	01	St. Clair County, AL	01115	2004	2004	70416
	Alabama	01	St. Clair County, AL	01115	2005	2005	72596
	Alabama	01	St. Clair County, AL	01115	2006	2006	75948
	Alabama	01	St. Clair County, AL	01115	2007	2007	79348
	Alabama	01	St. Clair County, AL	01115	2008	2008	81223
	Alabama	01	St. Clair County, AL	01115	2009	2009	83009
	Alabama	01	St. Clair County, AL	01115	2010	2010	83587
	Alabama	01	St. Clair County, AL	01115	2011	2011	83992
	Alabama	01	St. Clair County, AL	01115	2012	2012	84779
	Alabama	01	St. Clair County, AL	01115	2013	2013	85831
	Alabama	01	St. Clair County, AL	01115	2014	2014	86014
	Alabama	01	St. Clair County, AL	01115	2015	2015	86569
	Alabama	01	Shelby County, AL	01117	2003	2003	159704
	Alabama	01	Shelby County, AL	01117	2004	2004	165757
	Alabama	01	Shelby County, AL	01117	2005	2005	171691
	Alabama	01	Shelby County, AL	01117	2006	2006	178841
	Alabama	01	Shelby County, AL	01117	2007	2007	183491
	Alabama	01	Shelby County, AL	01117	2008	2008	188534
	Alabama	01	Shelby County, AL	01117	2009	2009	192708
	Alabama	01	Shelby County, AL	01117	2010	2010	196036
	Alabama	01	Shelby County, AL	01117	2011	2011	197968
	Alabama	01	Shelby County, AL	01117	2012	2012	200949
	Alabama	01	Shelby County, AL	01117	2013	2013	204088
	Alabama	01	Shelby County, AL	01117	2014	2014	206346
	Alabama	01	Shelby County, AL	01117	2015	2015	209047
	Alabama	01	Sumter County, AL	01119	2003	2003	14329
	Alabama	01	Sumter County, AL	01119	2004	2004	14324
	Alabama	01	Sumter County, AL	01119	2005	2005	14143
	Alabama	01	Sumter County, AL	01119	2006	2006	14059
	Alabama	01	Sumter County, AL	01119	2007	2007	13926
	Alabama	01	Sumter County, AL	01119	2008	2008	13882
	Alabama	01	Sumter County, AL	01119	2009	2009	13746
	Alabama	01	Sumter County, AL	01119	2010	2010	13730
	Alabama	01	Sumter County, AL	01119	2011	2011	13491
	Alabama	01	Sumter County, AL	01119	2012	2012	13444
	Alabama	01	Sumter County, AL	01119	2013	2013	13398
	Alabama	01	Sumter County, AL	01119	2014	2014	13276
	Alabama	01	Sumter County, AL	01119	2015	2015	13212
	Alabama	01	Talladega County, AL	01121	2003	2003	80900
	Alabama	01	Talladega County, AL	01121	2004	2004	81139
	Alabama	01	Talladega County, AL	01121	2005	2005	81546
	Alabama	01	Talladega County, AL	01121	2006	2006	81991
	Alabama	01	Talladega County, AL	01121	2007	2007	82226
	Alabama	01	Talladega County, AL	01121	2008	2008	82735
	Alabama	01	Talladega County, AL	01121	2009	2009	82674
	Alabama	01	Talladega County, AL	01121	2010	2010	82175
	Alabama	01	Talladega County, AL	01121	2011	2011	81875
	Alabama	01	Talladega County, AL	01121	2012	2012	82170
	Alabama	01	Talladega County, AL	01121	2013	2013	81604
	Alabama	01	Talladega County, AL	01121	2014	2014	81550
	Alabama	01	Talladega County, AL	01121	2015	2015	81168
	Alabama	01	Tallapoosa County, AL	01123	2003	2003	40898
	Alabama	01	Tallapoosa County, AL	01123	2004	2004	40904
	Alabama	01	Tallapoosa County, AL	01123	2005	2005	40857
	Alabama	01	Tallapoosa County, AL	01123	2006	2006	41243
	Alabama	01	Tallapoosa County, AL	01123	2007	2007	41414
	Alabama	01	Tallapoosa County, AL	01123	2008	2008	41668
	Alabama	01	Tallapoosa County, AL	01123	2009	2009	41831
	Alabama	01	Tallapoosa County, AL	01123	2010	2010	41480
	Alabama	01	Tallapoosa County, AL	01123	2011	2011	41414
	Alabama	01	Tallapoosa County, AL	01123	2012	2012	41060
	Alabama	01	Tallapoosa County, AL	01123	2013	2013	41039
	Alabama	01	Tallapoosa County, AL	01123	2014	2014	40898
	Alabama	01	Tallapoosa County, AL	01123	2015	2015	40628
	Alabama	01	Tuscaloosa County, AL	01125	2003	2003	169725
	Alabama	01	Tuscaloosa County, AL	01125	2004	2004	171960
	Alabama	01	Tuscaloosa County, AL	01125	2005	2005	175731
	Alabama	01	Tuscaloosa County, AL	01125	2006	2006	181383
	Alabama	01	Tuscaloosa County, AL	01125	2007	2007	184350
	Alabama	01	Tuscaloosa County, AL	01125	2008	2008	188093
	Alabama	01	Tuscaloosa County, AL	01125	2009	2009	192792
	Alabama	01	Tuscaloosa County, AL	01125	2010	2010	195008
	Alabama	01	Tuscaloosa County, AL	01125	2011	2011	196788
	Alabama	01	Tuscaloosa County, AL	01125	2012	2012	198884
	Alabama	01	Tuscaloosa County, AL	01125	2013	2013	201192
	Alabama	01	Tuscaloosa County, AL	01125	2014	2014	203228
	Alabama	01	Tuscaloosa County, AL	01125	2015	2015	204953
	Alabama	01	Walker County, AL	01127	2003	2003	69105
	Alabama	01	Walker County, AL	01127	2004	2004	68629
	Alabama	01	Walker County, AL	01127	2005	2005	68500
	Alabama	01	Walker County, AL	01127	2006	2006	68234
	Alabama	01	Walker County, AL	01127	2007	2007	67695
	Alabama	01	Walker County, AL	01127	2008	2008	67835
	Alabama	01	Walker County, AL	01127	2009	2009	67347
	Alabama	01	Walker County, AL	01127	2010	2010	66995
	Alabama	01	Walker County, AL	01127	2011	2011	66586
	Alabama	01	Walker County, AL	01127	2012	2012	66110
	Alabama	01	Walker County, AL	01127	2013	2013	65790
	Alabama	01	Walker County, AL	01127	2014	2014	65354
	Alabama	01	Walker County, AL	01127	2015	2015	64950
	Alabama	01	Washington County, AL	01129	2003	2003	17910
	Alabama	01	Washington County, AL	01129	2004	2004	17801
	Alabama	01	Washington County, AL	01129	2005	2005	17690
	Alabama	01	Washington County, AL	01129	2006	2006	17705
	Alabama	01	Washington County, AL	01129	2007	2007	17491
	Alabama	01	Washington County, AL	01129	2008	2008	17496
	Alabama	01	Washington County, AL	01129	2009	2009	17493
	Alabama	01	Washington County, AL	01129	2010	2010	17627
	Alabama	01	Washington County, AL	01129	2011	2011	17356
	Alabama	01	Washington County, AL	01129	2012	2012	17147
	Alabama	01	Washington County, AL	01129	2013	2013	16898
	Alabama	01	Washington County, AL	01129	2014	2014	16868
	Alabama	01	Washington County, AL	01129	2015	2015	16831
	Alabama	01	Wilcox County, AL	01131	2003	2003	12600
	Alabama	01	Wilcox County, AL	01131	2004	2004	12493
	Alabama	01	Wilcox County, AL	01131	2005	2005	12369
